,A,D,AL,DL,B,ATTACK,DEFENSE,A_ROLLS,D_ROLLS
20016,1,3,1,0,0,[1],[4],1,1
20017,1,3,1,0,0,[4],[6],1,1
20018,1,3,1,0,0,[2],[5],1,1
20019,1,3,0,1,0,[6],[5],1,1
20020,1,3,1,0,0,[2],[6],1,1
20021,1,3,1,0,0,[2],[3],1,1
20022,1,3,0,1,0,[6],[3],1,1
20023,1,3,1,0,0,[2],[6],1,1
20024,1,3,1,0,0,[1],[4],1,1
20025,1,3,1,0,0,[5],[6],1,1
20026,1,3,0,1,0,[6],[5],1,1
20027,1,3,1,0,0,[3],[4],1,1
20028,1,3,1,0,0,[2],[6],1,1
20029,1,3,1,0,0,[2],[5],1,1
20030,1,3,1,0,0,[2],[6],1,1
20031,1,3,0,1,0,[5],[4],1,1
20032,1,3,1,0,0,[3],[5],1,1
20033,1,3,0,1,0,[6],[4],1,1
20034,1,3,0,1,0,[6],[3],1,1
20035,1,3,1,0,0,[1],[6],1,1
20036,1,3,0,1,0,[6],[2],1,1
20037,1,3,0,0,1,[6],[6],1,1
20038,1,3,0,1,0,[6],[5],1,1
20039,1,3,1,0,0,[1],[6],1,1
20040,1,3,1,0,0,[3],[4],1,1
20041,1,3,1,0,0,[2],[4],1,1
20042,1,3,1,0,0,[3],[6],1,1
20043,1,3,0,0,1,[5],[5],1,1
20044,1,3,1,0,0,[3],[6],1,1
20045,1,3,0,0,1,[6],[6],1,1
20046,1,3,1,0,0,[4],[6],1,1
20047,1,3,1,0,0,[4],[6],1,1
20048,1,3,1,0,0,[2],[4],1,1
20049,1,3,1,0,0,[5],[6],1,1
20050,1,3,1,0,0,[4],[6],1,1
20051,1,3,1,0,0,[4],[5],1,1
20052,1,3,1,0,0,[2],[5],1,1
20053,1,3,0,1,0,[2],[1],1,1
20054,1,3,1,0,0,[5],[6],1,1
20055,1,3,1,0,0,[4],[6],1,1
20056,1,3,1,0,0,[3],[6],1,1
20057,1,3,0,1,0,[6],[4],1,1
20058,1,3,1,0,0,[3],[5],1,1
20059,1,3,0,0,1,[4],[4],1,1
20060,1,3,1,0,0,[5],[6],1,1
20061,1,3,0,1,0,[6],[3],1,1
20062,1,3,1,0,0,[3],[6],1,1
20063,1,3,1,0,0,[2],[6],1,1
20064,1,3,1,0,0,[4],[6],1,1
20065,1,3,1,0,0,[4],[5],1,1
20066,1,3,1,0,0,[3],[6],1,1
20067,1,3,0,1,0,[6],[3],1,1
20068,1,3,0,0,1,[4],[4],1,1
20069,1,3,1,0,0,[3],[5],1,1
20070,1,3,1,0,0,[1],[6],1,1
20071,1,3,1,0,0,[5],[6],1,1
20072,1,3,0,1,0,[6],[5],1,1
20073,1,3,0,0,1,[4],[4],1,1
20074,1,3,1,0,0,[1],[6],1,1
20075,1,3,1,0,0,[2],[6],1,1
20076,1,3,1,0,0,[2],[5],1,1
20077,1,3,0,1,0,[6],[5],1,1
20078,1,3,0,1,0,[6],[2],1,1
20079,1,3,0,1,0,[5],[2],1,1
20080,1,3,1,0,0,[3],[6],1,1
20081,1,3,1,0,0,[3],[5],1,1
20082,1,3,0,0,1,[6],[6],1,1
20083,1,3,1,0,0,[4],[6],1,1
20084,1,3,0,0,1,[4],[4],1,1
20085,1,3,0,0,1,[3],[3],1,1
20086,1,3,0,1,0,[4],[3],1,1
20087,1,3,1,0,0,[2],[5],1,1
20088,1,3,0,1,0,[5],[4],1,1
20089,1,3,1,0,0,[2],[5],1,1
20090,1,3,1,0,0,[2],[5],1,1
20091,1,3,1,0,0,[2],[6],1,1
20092,1,3,1,0,0,[3],[6],1,1
20093,1,3,1,0,0,[2],[6],1,1
20094,1,3,1,0,0,[3],[6],1,1
20095,1,3,0,0,1,[6],[6],1,1
20096,1,3,1,0,0,[4],[5],1,1
20097,1,3,1,0,0,[1],[6],1,1
20098,1,3,0,0,1,[6],[6],1,1
20099,1,3,1,0,0,[2],[5],1,1
20100,1,3,1,0,0,[4],[6],1,1
20101,1,3,0,1,0,[6],[4],1,1
20102,1,3,1,0,0,[4],[6],1,1
20103,1,3,1,0,0,[1],[5],1,1
20104,1,3,1,0,0,[3],[4],1,1
20105,1,3,1,0,0,[4],[5],1,1
20106,1,3,0,1,0,[6],[5],1,1
20107,1,3,0,0,1,[6],[6],1,1
20108,1,3,0,1,0,[6],[5],1,1
20109,1,3,1,0,0,[4],[6],1,1
20110,1,3,0,0,1,[6],[6],1,1
20111,1,3,0,0,1,[5],[5],1,1
20112,1,3,1,0,0,[2],[6],1,1
20113,1,3,1,0,0,[2],[5],1,1
20114,1,3,1,0,0,[4],[5],1,1
20115,1,3,1,0,0,[2],[4],1,1
20116,1,3,0,1,0,[6],[4],1,1
20117,1,3,0,0,1,[6],[6],1,1
20118,1,3,1,0,0,[5],[6],1,1
20119,1,3,1,0,0,[2],[6],1,1
20120,1,3,0,1,0,[6],[4],1,1
20121,1,3,1,0,0,[2],[6],1,1
20122,1,3,1,0,0,[3],[6],1,1
20123,1,3,0,0,1,[4],[4],1,1
20124,1,3,1,0,0,[3],[5],1,1
20125,1,3,0,0,1,[6],[6],1,1
20126,1,3,0,0,1,[5],[5],1,1
20127,1,3,1,0,0,[4],[5],1,1
20128,1,3,1,0,0,[4],[6],1,1
20129,1,3,0,1,0,[6],[5],1,1
20130,1,3,1,0,0,[2],[5],1,1
20131,1,3,1,0,0,[3],[6],1,1
20132,1,3,0,0,1,[6],[6],1,1
20133,1,3,1,0,0,[1],[5],1,1
20134,1,3,0,1,0,[6],[4],1,1
20135,1,3,1,0,0,[2],[6],1,1
20136,1,3,1,0,0,[1],[5],1,1
20137,1,3,0,0,1,[6],[6],1,1
20138,1,3,0,0,1,[5],[5],1,1
20139,1,3,1,0,0,[1],[6],1,1
20140,1,3,1,0,0,[2],[4],1,1
20141,1,3,1,0,0,[5],[6],1,1
20142,1,3,1,0,0,[2],[5],1,1
20143,1,3,1,0,0,[2],[6],1,1
20144,1,3,1,0,0,[1],[6],1,1
20145,1,3,1,0,0,[2],[4],1,1
20146,1,3,1,0,0,[2],[5],1,1
20147,1,3,1,0,0,[2],[6],1,1
20148,1,3,1,0,0,[2],[5],1,1
20149,1,3,0,1,0,[3],[2],1,1
20150,1,3,1,0,0,[2],[6],1,1
20151,1,3,0,0,1,[6],[6],1,1
20152,1,3,1,0,0,[3],[5],1,1
20153,1,3,1,0,0,[2],[4],1,1
20154,1,3,1,0,0,[1],[2],1,1
20155,1,3,0,0,1,[5],[5],1,1
20156,1,3,0,0,1,[2],[2],1,1
20157,1,3,0,0,1,[5],[5],1,1
20158,1,3,1,0,0,[2],[6],1,1
20159,1,3,1,0,0,[4],[6],1,1
20160,1,3,1,0,0,[5],[6],1,1
20161,1,3,1,0,0,[1],[6],1,1
20162,1,3,1,0,0,[1],[6],1,1
20163,1,3,0,1,0,[6],[4],1,1
20164,1,3,0,0,1,[3],[3],1,1
20165,1,3,1,0,0,[3],[5],1,1
20166,1,3,1,0,0,[2],[5],1,1
20167,1,3,0,0,1,[3],[3],1,1
20168,1,3,0,1,0,[6],[4],1,1
20169,1,3,0,1,0,[5],[4],1,1
20170,1,3,0,0,1,[6],[6],1,1
20171,1,3,0,1,0,[5],[4],1,1
20172,1,3,1,0,0,[4],[5],1,1
20173,1,3,1,0,0,[1],[3],1,1
20174,1,3,1,0,0,[5],[6],1,1
20175,1,3,0,1,0,[6],[5],1,1
20176,1,3,0,0,1,[6],[6],1,1
20177,1,3,0,0,1,[6],[6],1,1
20178,1,3,0,0,1,[2],[2],1,1
20179,1,3,1,0,0,[4],[6],1,1
20180,1,3,1,0,0,[1],[6],1,1
20181,1,3,1,0,0,[2],[6],1,1
20182,1,3,1,0,0,[1],[5],1,1
20183,1,3,0,0,1,[6],[6],1,1
20184,1,3,0,1,0,[6],[4],1,1
20185,1,3,1,0,0,[3],[6],1,1
20186,1,3,0,0,1,[2],[2],1,1
20187,1,3,1,0,0,[1],[5],1,1
20188,1,3,1,0,0,[3],[6],1,1
20189,1,3,1,0,0,[5],[6],1,1
20190,1,3,1,0,0,[4],[6],1,1
20191,1,3,1,0,0,[1],[6],1,1
20192,1,3,1,0,0,[4],[5],1,1
20193,1,3,1,0,0,[4],[6],1,1
20194,1,3,1,0,0,[4],[6],1,1
20195,1,3,1,0,0,[1],[3],1,1
20196,1,3,1,0,0,[3],[5],1,1
20197,1,3,1,0,0,[3],[4],1,1
20198,1,3,0,0,1,[2],[2],1,1
20199,1,3,1,0,0,[1],[5],1,1
20200,1,3,1,0,0,[1],[6],1,1
20201,1,3,1,0,0,[2],[6],1,1
20202,1,3,0,1,0,[6],[3],1,1
20203,1,3,1,0,0,[1],[5],1,1
20204,1,3,1,0,0,[1],[6],1,1
20205,1,3,1,0,0,[1],[4],1,1
20206,1,3,1,0,0,[1],[5],1,1
20207,1,3,1,0,0,[3],[5],1,1
20208,1,3,0,0,1,[4],[4],1,1
20209,1,3,1,0,0,[2],[5],1,1
20210,1,3,1,0,0,[4],[5],1,1
20211,1,3,1,0,0,[1],[6],1,1
20212,1,3,0,0,1,[6],[6],1,1
20213,1,3,0,1,0,[6],[4],1,1
20214,1,3,0,1,0,[6],[3],1,1
20215,1,3,0,1,0,[5],[3],1,1
20216,1,3,0,1,0,[6],[4],1,1
20217,1,3,1,0,0,[2],[4],1,1
20218,1,3,0,1,0,[6],[5],1,1
20219,1,3,0,1,0,[6],[5],1,1
20220,1,3,1,0,0,[5],[6],1,1
20221,1,3,0,1,0,[5],[2],1,1
20222,1,3,0,1,0,[3],[2],1,1
20223,1,3,1,0,0,[1],[3],1,1
20224,1,3,1,0,0,[4],[5],1,1
20225,1,3,1,0,0,[1],[5],1,1
20226,1,3,1,0,0,[1],[3],1,1
20227,1,3,1,0,0,[3],[4],1,1
20228,1,3,1,0,0,[1],[6],1,1
20229,1,3,0,0,1,[6],[6],1,1
20230,1,3,1,0,0,[1],[6],1,1
20231,1,3,1,0,0,[1],[6],1,1
20232,1,3,0,0,1,[5],[5],1,1
20233,1,3,1,0,0,[4],[5],1,1
20234,1,3,1,0,0,[2],[6],1,1
20235,1,3,1,0,0,[2],[4],1,1
20236,1,3,0,0,1,[6],[6],1,1
20237,1,3,1,0,0,[3],[6],1,1
20238,1,3,0,1,0,[6],[5],1,1
20239,1,3,0,1,0,[6],[5],1,1
20240,1,3,1,0,0,[1],[3],1,1
20241,1,3,1,0,0,[3],[6],1,1
20242,1,3,0,1,0,[6],[4],1,1
20243,1,3,1,0,0,[4],[5],1,1
20244,1,3,1,0,0,[2],[5],1,1
20245,1,3,0,1,0,[6],[4],1,1
20246,1,3,1,0,0,[1],[5],1,1
20247,1,3,0,0,1,[4],[4],1,1
20248,1,3,1,0,0,[1],[4],1,1
20249,1,3,1,0,0,[2],[6],1,1
20250,1,3,1,0,0,[5],[6],1,1
20251,1,3,1,0,0,[3],[4],1,1
20252,1,3,0,1,0,[5],[4],1,1
20253,1,3,0,1,0,[6],[3],1,1
20254,1,3,0,1,0,[6],[5],1,1
20255,1,3,1,0,0,[3],[6],1,1
20256,1,3,0,1,0,[6],[5],1,1
20257,1,3,0,0,1,[5],[5],1,1
20258,1,3,1,0,0,[2],[6],1,1
20259,1,3,0,0,1,[4],[4],1,1
20260,1,3,0,0,1,[5],[5],1,1
20261,1,3,0,0,1,[6],[6],1,1
20262,1,3,1,0,0,[4],[6],1,1
20263,1,3,1,0,0,[2],[6],1,1
20264,1,3,0,0,1,[5],[5],1,1
20265,1,3,1,0,0,[4],[6],1,1
20266,1,3,0,1,0,[6],[5],1,1
20267,1,3,1,0,0,[4],[5],1,1
20268,1,3,1,0,0,[3],[6],1,1
20269,1,3,1,0,0,[2],[5],1,1
20270,1,3,1,0,0,[3],[6],1,1
20271,1,3,1,0,0,[3],[6],1,1
20272,1,3,1,0,0,[5],[6],1,1
20273,1,3,1,0,0,[5],[6],1,1
20274,1,3,0,0,1,[4],[4],1,1
20275,1,3,1,0,0,[2],[3],1,1
20276,1,3,1,0,0,[3],[6],1,1
20277,1,3,1,0,0,[2],[4],1,1
20278,1,3,0,1,0,[4],[3],1,1
20279,1,3,1,0,0,[1],[6],1,1
20280,1,3,1,0,0,[2],[4],1,1
20281,1,3,0,0,1,[6],[6],1,1
20282,1,3,1,0,0,[3],[4],1,1
20283,1,3,1,0,0,[4],[5],1,1
20284,1,3,0,1,0,[4],[2],1,1
20285,1,3,1,0,0,[3],[4],1,1
20286,1,3,0,0,1,[3],[3],1,1
20287,1,3,0,0,1,[6],[6],1,1
20288,1,3,0,0,1,[3],[3],1,1
20289,1,3,0,1,0,[2],[1],1,1
20290,1,3,1,0,0,[4],[5],1,1
20291,1,3,1,0,0,[3],[5],1,1
20292,1,3,1,0,0,[4],[6],1,1
20293,1,3,1,0,0,[1],[6],1,1
20294,1,3,0,0,1,[6],[6],1,1
20295,1,3,1,0,0,[3],[5],1,1
20296,1,3,1,0,0,[1],[3],1,1
20297,1,3,0,1,0,[5],[4],1,1
20298,1,3,1,0,0,[3],[6],1,1
20299,1,3,1,0,0,[2],[6],1,1
20300,1,3,1,0,0,[3],[5],1,1
20301,1,3,0,1,0,[5],[4],1,1
20302,1,3,1,0,0,[4],[6],1,1
20303,1,3,1,0,0,[2],[6],1,1
20304,1,3,1,0,0,[5],[6],1,1
20305,1,3,0,1,0,[5],[3],1,1
20306,1,3,1,0,0,[1],[4],1,1
20307,1,3,1,0,0,[1],[6],1,1
20308,1,3,1,0,0,[1],[5],1,1
20309,1,3,1,0,0,[4],[6],1,1
20310,1,3,1,0,0,[2],[4],1,1
20311,1,3,0,1,0,[5],[3],1,1
20312,1,3,0,1,0,[6],[2],1,1
20313,1,3,0,1,0,[6],[5],1,1
20314,1,3,1,0,0,[3],[4],1,1
20315,1,3,0,0,1,[6],[6],1,1
20316,1,3,0,1,0,[6],[4],1,1
20317,1,3,1,0,0,[2],[6],1,1
20318,1,3,1,0,0,[1],[6],1,1
20319,1,3,1,0,0,[1],[6],1,1
20320,1,3,0,1,0,[6],[5],1,1
20321,1,3,0,1,0,[6],[5],1,1
20322,1,3,0,0,1,[6],[6],1,1
20323,1,3,1,0,0,[4],[5],1,1
20324,1,3,1,0,0,[2],[5],1,1
20325,1,3,1,0,0,[5],[6],1,1
20326,1,3,0,0,1,[4],[4],1,1
20327,1,3,1,0,0,[1],[4],1,1
20328,1,3,1,0,0,[3],[5],1,1
20329,1,3,1,0,0,[1],[3],1,1
20330,1,3,1,0,0,[2],[6],1,1
20331,1,3,0,1,0,[4],[3],1,1
20332,1,3,1,0,0,[1],[4],1,1
20333,1,3,0,0,1,[5],[5],1,1
20334,1,3,1,0,0,[5],[6],1,1
20335,1,3,1,0,0,[1],[5],1,1
20336,1,3,1,0,0,[4],[6],1,1
20337,1,3,0,1,0,[6],[5],1,1
20338,1,3,1,0,0,[2],[4],1,1
20339,1,3,0,0,1,[5],[5],1,1
20340,1,3,1,0,0,[5],[6],1,1
20341,1,3,0,1,0,[3],[2],1,1
20342,1,3,0,1,0,[6],[3],1,1
20343,1,3,0,0,1,[3],[3],1,1
20344,1,3,1,0,0,[4],[6],1,1
20345,1,3,1,0,0,[2],[4],1,1
20346,1,3,0,1,0,[6],[5],1,1
20347,1,3,0,1,0,[6],[5],1,1
20348,1,3,1,0,0,[2],[6],1,1
20349,1,3,0,0,1,[6],[6],1,1
20350,1,3,1,0,0,[3],[6],1,1
20351,1,3,1,0,0,[4],[6],1,1
20352,1,3,1,0,0,[4],[6],1,1
20353,1,3,1,0,0,[2],[5],1,1
20354,1,3,1,0,0,[3],[4],1,1
20355,1,3,1,0,0,[5],[6],1,1
20356,1,3,0,1,0,[6],[5],1,1
20357,1,3,0,0,1,[4],[4],1,1
20358,1,3,1,0,0,[3],[6],1,1
20359,1,3,1,0,0,[1],[5],1,1
20360,1,3,1,0,0,[5],[6],1,1
20361,1,3,0,1,0,[5],[3],1,1
20362,1,3,1,0,0,[3],[5],1,1
20363,1,3,1,0,0,[2],[6],1,1
20364,1,3,1,0,0,[1],[5],1,1
20365,1,3,1,0,0,[5],[6],1,1
20366,1,3,0,0,1,[6],[6],1,1
20367,1,3,1,0,0,[1],[5],1,1
20368,1,3,1,0,0,[3],[6],1,1
20369,1,3,0,0,1,[4],[4],1,1
20370,1,3,1,0,0,[1],[2],1,1
20371,1,3,1,0,0,[1],[5],1,1
20372,1,3,1,0,0,[4],[6],1,1
20373,1,3,1,0,0,[4],[6],1,1
20374,1,3,1,0,0,[1],[5],1,1
20375,1,3,1,0,0,[3],[5],1,1
20376,1,3,1,0,0,[1],[5],1,1
20377,1,3,0,1,0,[6],[4],1,1
20378,1,3,0,0,1,[3],[3],1,1
20379,1,3,1,0,0,[3],[6],1,1
20380,1,3,1,0,0,[4],[6],1,1
20381,1,3,1,0,0,[1],[6],1,1
20382,1,3,0,1,0,[6],[4],1,1
20383,1,3,1,0,0,[2],[5],1,1
20384,1,3,0,0,1,[6],[6],1,1
20385,1,3,0,1,0,[6],[3],1,1
20386,1,3,1,0,0,[2],[6],1,1
20387,1,3,0,1,0,[5],[4],1,1
20388,1,3,1,0,0,[5],[6],1,1
20389,1,3,0,1,0,[6],[4],1,1
20390,1,3,1,0,0,[2],[6],1,1
20391,1,3,1,0,0,[2],[5],1,1
20392,1,3,0,1,0,[6],[4],1,1
20393,1,3,1,0,0,[2],[5],1,1
20394,1,3,1,0,0,[3],[6],1,1
20395,1,3,0,1,0,[5],[2],1,1
20396,1,3,1,0,0,[2],[6],1,1
20397,1,3,1,0,0,[3],[4],1,1
20398,1,3,1,0,0,[1],[5],1,1
20399,1,3,1,0,0,[3],[6],1,1
20400,1,3,1,0,0,[2],[4],1,1
20401,1,3,1,0,0,[5],[6],1,1
20402,1,3,1,0,0,[3],[6],1,1
20403,1,3,1,0,0,[3],[6],1,1
20404,1,3,0,1,0,[6],[5],1,1
20405,1,3,0,1,0,[6],[3],1,1
20406,1,3,0,1,0,[5],[4],1,1
20407,1,3,1,0,0,[3],[6],1,1
20408,1,3,0,1,0,[6],[3],1,1
20409,1,3,1,0,0,[1],[5],1,1
20410,1,3,1,0,0,[1],[4],1,1
20411,1,3,1,0,0,[3],[4],1,1
20412,1,3,0,0,1,[5],[5],1,1
20413,1,3,0,0,1,[4],[4],1,1
20414,1,3,1,0,0,[5],[6],1,1
20415,1,3,1,0,0,[3],[6],1,1
20416,1,3,1,0,0,[2],[6],1,1
20417,1,3,1,0,0,[3],[6],1,1
20418,1,3,1,0,0,[1],[4],1,1
20419,1,3,1,0,0,[1],[6],1,1
20420,1,3,0,1,0,[6],[5],1,1
20421,1,3,0,0,1,[3],[3],1,1
20422,1,3,1,0,0,[5],[6],1,1
20423,1,3,1,0,0,[4],[6],1,1
20424,1,3,0,0,1,[6],[6],1,1
20425,1,3,0,1,0,[6],[5],1,1
20426,1,3,1,0,0,[2],[5],1,1
20427,1,3,1,0,0,[1],[6],1,1
20428,1,3,1,0,0,[1],[5],1,1
20429,1,3,1,0,0,[4],[6],1,1
20430,1,3,0,0,1,[4],[4],1,1
20431,1,3,0,0,1,[4],[4],1,1
20432,1,3,0,0,1,[4],[4],1,1
20433,1,3,1,0,0,[3],[5],1,1
20434,1,3,1,0,0,[1],[5],1,1
20435,1,3,1,0,0,[1],[6],1,1
20436,1,3,1,0,0,[3],[6],1,1
20437,1,3,0,1,0,[6],[1],1,1
20438,1,3,1,0,0,[2],[5],1,1
20439,1,3,0,1,0,[5],[3],1,1
20440,1,3,1,0,0,[2],[5],1,1
20441,1,3,0,0,1,[6],[6],1,1
20442,1,3,1,0,0,[2],[6],1,1
20443,1,3,1,0,0,[2],[6],1,1
20444,1,3,1,0,0,[1],[6],1,1
20445,1,3,1,0,0,[3],[6],1,1
20446,1,3,0,0,1,[4],[4],1,1
20447,1,3,1,0,0,[3],[4],1,1
20448,1,3,0,0,1,[4],[4],1,1
20449,1,3,1,0,0,[3],[6],1,1
20450,1,3,0,0,1,[6],[6],1,1
20451,1,3,1,0,0,[3],[5],1,1
20452,1,3,1,0,0,[2],[4],1,1
20453,1,3,1,0,0,[5],[6],1,1
20454,1,3,0,0,1,[6],[6],1,1
20455,1,3,0,1,0,[5],[4],1,1
20456,1,3,1,0,0,[2],[5],1,1
20457,1,3,1,0,0,[4],[5],1,1
20458,1,3,1,0,0,[2],[6],1,1
20459,1,3,1,0,0,[1],[6],1,1
20460,1,3,1,0,0,[3],[5],1,1
20461,1,3,0,0,1,[4],[4],1,1
20462,1,3,1,0,0,[3],[5],1,1
20463,1,3,1,0,0,[3],[5],1,1
20464,1,3,1,0,0,[1],[6],1,1
20465,1,3,0,0,1,[5],[5],1,1
20466,1,3,1,0,0,[1],[6],1,1
20467,1,3,1,0,0,[3],[5],1,1
20468,1,3,0,0,1,[6],[6],1,1
20469,1,3,1,0,0,[3],[6],1,1
20470,1,3,1,0,0,[3],[4],1,1
20471,1,3,1,0,0,[3],[5],1,1
20472,1,3,1,0,0,[1],[3],1,1
20473,1,3,0,0,1,[3],[3],1,1
20474,1,3,0,1,0,[6],[5],1,1
20475,1,3,0,1,0,[5],[3],1,1
20476,1,3,1,0,0,[4],[5],1,1
20477,1,3,0,0,1,[5],[5],1,1
20478,1,3,0,1,0,[6],[3],1,1
20479,1,3,0,1,0,[6],[4],1,1
20480,1,3,1,0,0,[1],[6],1,1
20481,1,3,1,0,0,[2],[4],1,1
20482,1,3,0,0,1,[6],[6],1,1
20483,1,3,1,0,0,[2],[6],1,1
20484,1,3,1,0,0,[1],[6],1,1
20485,1,3,1,0,0,[1],[6],1,1
20486,1,3,1,0,0,[1],[6],1,1
20487,1,3,1,0,0,[3],[6],1,1
20488,1,3,0,1,0,[6],[4],1,1
20489,1,3,1,0,0,[1],[6],1,1
20490,1,3,1,0,0,[1],[6],1,1
20491,1,3,1,0,0,[5],[6],1,1
20492,1,3,1,0,0,[1],[4],1,1
20493,1,3,0,0,1,[4],[4],1,1
20494,1,3,1,0,0,[3],[6],1,1
20495,1,3,0,0,1,[6],[6],1,1
20496,1,3,1,0,0,[2],[5],1,1
20497,1,3,1,0,0,[4],[6],1,1
20498,1,3,1,0,0,[1],[6],1,1
20499,1,3,1,0,0,[4],[5],1,1
20500,1,3,1,0,0,[1],[6],1,1
20501,1,3,1,0,0,[4],[6],1,1
20502,1,3,1,0,0,[3],[6],1,1
20503,1,3,1,0,0,[1],[5],1,1
20504,1,3,0,0,1,[5],[5],1,1
20505,1,3,1,0,0,[2],[6],1,1
20506,1,3,1,0,0,[4],[6],1,1
20507,1,3,1,0,0,[1],[5],1,1
20508,1,3,1,0,0,[3],[6],1,1
20509,1,3,1,0,0,[1],[2],1,1
20510,1,3,0,1,0,[5],[4],1,1
20511,1,3,1,0,0,[2],[3],1,1
20512,1,3,1,0,0,[1],[5],1,1
20513,1,3,1,0,0,[4],[5],1,1
20514,1,3,0,1,0,[5],[2],1,1
20515,1,3,0,0,1,[6],[6],1,1
20516,1,3,1,0,0,[4],[6],1,1
20517,1,3,0,1,0,[6],[5],1,1
20518,1,3,0,0,1,[5],[5],1,1
20519,1,3,1,0,0,[5],[6],1,1
20520,1,3,1,0,0,[4],[6],1,1
20521,1,3,0,1,0,[5],[4],1,1
20522,1,3,1,0,0,[3],[6],1,1
20523,1,3,1,0,0,[1],[6],1,1
20524,1,3,1,0,0,[4],[5],1,1
20525,1,3,1,0,0,[3],[6],1,1
20526,1,3,0,1,0,[4],[3],1,1
20527,1,3,1,0,0,[1],[4],1,1
20528,1,3,1,0,0,[3],[6],1,1
20529,1,3,1,0,0,[1],[4],1,1
20530,1,3,1,0,0,[2],[5],1,1
20531,1,3,0,0,1,[5],[5],1,1
20532,1,3,1,0,0,[4],[6],1,1
20533,1,3,1,0,0,[5],[6],1,1
20534,1,3,1,0,0,[2],[4],1,1
20535,1,3,0,0,1,[2],[2],1,1
20536,1,3,0,0,1,[4],[4],1,1
20537,1,3,1,0,0,[4],[6],1,1
20538,1,3,1,0,0,[3],[4],1,1
20539,1,3,1,0,0,[4],[6],1,1
20540,1,3,1,0,0,[2],[5],1,1
20541,1,3,1,0,0,[1],[3],1,1
20542,1,3,0,0,1,[6],[6],1,1
20543,1,3,1,0,0,[2],[4],1,1
20544,1,3,1,0,0,[2],[5],1,1
20545,1,3,1,0,0,[2],[6],1,1
20546,1,3,0,0,1,[6],[6],1,1
20547,1,3,1,0,0,[3],[6],1,1
20548,1,3,1,0,0,[2],[4],1,1
20549,1,3,1,0,0,[1],[6],1,1
20550,1,3,1,0,0,[2],[5],1,1
20551,1,3,1,0,0,[1],[6],1,1
20552,1,3,0,0,1,[6],[6],1,1
20553,1,3,1,0,0,[5],[6],1,1
20554,1,3,0,1,0,[6],[5],1,1
20555,1,3,1,0,0,[2],[6],1,1
20556,1,3,0,0,1,[6],[6],1,1
20557,1,3,1,0,0,[2],[5],1,1
20558,1,3,1,0,0,[4],[5],1,1
20559,1,3,0,1,0,[6],[4],1,1
20560,1,3,1,0,0,[4],[6],1,1
20561,1,3,0,1,0,[6],[5],1,1
20562,1,3,1,0,0,[2],[6],1,1
20563,1,3,1,0,0,[2],[4],1,1
20564,1,3,0,0,1,[5],[5],1,1
20565,1,3,1,0,0,[1],[6],1,1
20566,1,3,1,0,0,[4],[6],1,1
20567,1,3,1,0,0,[2],[6],1,1
20568,1,3,1,0,0,[3],[4],1,1
20569,1,3,1,0,0,[3],[6],1,1
20570,1,3,0,0,1,[6],[6],1,1
20571,1,3,1,0,0,[1],[6],1,1
20572,1,3,0,0,1,[6],[6],1,1
20573,1,3,1,0,0,[2],[6],1,1
20574,1,3,1,0,0,[3],[4],1,1
20575,1,3,1,0,0,[5],[6],1,1
20576,1,3,0,1,0,[6],[3],1,1
20577,1,3,1,0,0,[4],[5],1,1
20578,1,3,1,0,0,[1],[4],1,1
20579,1,3,0,1,0,[6],[4],1,1
20580,1,3,1,0,0,[3],[5],1,1
20581,1,3,0,0,1,[5],[5],1,1
20582,1,3,1,0,0,[2],[6],1,1
20583,1,3,1,0,0,[2],[5],1,1
20584,1,3,1,0,0,[1],[6],1,1
20585,1,3,1,0,0,[1],[5],1,1
20586,1,3,0,0,1,[4],[4],1,1
20587,1,3,0,1,0,[5],[4],1,1
20588,1,3,0,1,0,[6],[4],1,1
20589,1,3,0,0,1,[4],[4],1,1
20590,1,3,1,0,0,[5],[6],1,1
20591,1,3,1,0,0,[4],[6],1,1
20592,1,3,1,0,0,[3],[6],1,1
20593,1,3,1,0,0,[5],[6],1,1
20594,1,3,0,0,1,[5],[5],1,1
20595,1,3,1,0,0,[5],[6],1,1
20596,1,3,0,0,1,[6],[6],1,1
20597,1,3,0,0,1,[4],[4],1,1
20598,1,3,1,0,0,[1],[6],1,1
20599,1,3,1,0,0,[5],[6],1,1
20600,1,3,1,0,0,[3],[6],1,1
20601,1,3,0,0,1,[6],[6],1,1
20602,1,3,1,0,0,[3],[6],1,1
20603,1,3,1,0,0,[4],[6],1,1
20604,1,3,1,0,0,[2],[5],1,1
20605,1,3,0,0,1,[6],[6],1,1
20606,1,3,0,1,0,[5],[4],1,1
20607,1,3,1,0,0,[1],[5],1,1
20608,1,3,1,0,0,[2],[6],1,1
20609,1,3,1,0,0,[4],[5],1,1
20610,1,3,1,0,0,[3],[6],1,1
20611,1,3,1,0,0,[1],[6],1,1
20612,1,3,0,1,0,[5],[4],1,1
20613,1,3,1,0,0,[1],[6],1,1
20614,1,3,1,0,0,[2],[6],1,1
20615,1,3,0,0,1,[5],[5],1,1
20616,1,3,1,0,0,[2],[5],1,1
20617,1,3,0,0,1,[4],[4],1,1
20618,1,3,1,0,0,[2],[4],1,1
20619,1,3,1,0,0,[2],[6],1,1
20620,1,3,1,0,0,[3],[5],1,1
20621,1,3,0,0,1,[4],[4],1,1
